Order City,Apparel,Book Shop,Discs Shop,Fan Shop,Fitness,Footwear,Golf,Health and Beauty ,Outdoors,Pet Shop,Technology
Sokode,5.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Sokoto,8.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
Solapur,13.0,0.0,0.0,19.0,4.0,0.0,7.0,0.0,2.0,0.0,0.0
Soledad,12.0,0.0,0.0,8.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0
Soledad Díez Gutiérrez,13.0,0.0,0.0,17.0,2.0,1.0,7.0,0.0,3.0,0.0,0.0
Solihull,7.0,0.0,0.0,8.0,1.0,5.0,3.0,0.0,1.0,0.0,2.0
Solingen,15.0,0.0,0.0,26.0,1.0,3.0,10.0,0.0,3.0,0.0,6.0
Solna,6.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Soma,3.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0
Sonderborg,6.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sonipat,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sonneberg,3.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
Sonsonate,35.0,0.0,0.0,59.0,1.0,8.0,31.0,0.0,4.0,0.0,0.0
Sorgues,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sorocaba,13.0,0.0,0.0,19.0,1.0,4.0,10.0,0.0,2.0,0.0,0.0
Sorriso,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Sosnowiec,6.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sousa,2.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
South Bend,3.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
South Shields,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Southampton,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Southaven,7.0,0.0,0.0,10.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0
Southend-on-Sea,19.0,0.0,0.0,39.0,1.0,10.0,13.0,0.0,3.0,0.0,0.0
Southport,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
Soweto,17.0,0.0,0.0,37.0,2.0,8.0,16.0,0.0,5.0,0.0,0.0
Soyapango,158.0,0.0,0.0,268.0,9.0,50.0,124.0,0.0,32.0,0.0,0.0
Spanish Town,20.0,0.0,0.0,22.0,1.0,6.0,9.0,0.0,5.0,0.0,0.0
Sparks,6.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Spijkenisse,5.0,0.0,0.0,4.0,1.0,3.0,4.0,0.0,2.0,0.0,2.0
Split,4.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
Spokane,6.0,0.0,0.0,5.0,1.0,3.0,5.0,0.0,2.0,0.0,0.0
Springdale,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
Springfield,98.0,0.0,0.0,136.0,4.0,31.0,88.0,0.0,22.0,0.0,0.0
Springs,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Srinagar,13.0,0.0,3.0,16.0,1.0,3.0,10.0,0.0,4.0,0.0,0.0
St. Catharines,1.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
St. John's,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stadtlohn,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Stafford,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Stains,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Stakhanov,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Stanger,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
Stara Zagora,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Stavanger,11.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Stellenbosch,4.0,0.0,0.0,5.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0
Sterling Heights,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Sterlitamak,10.0,0.0,0.0,9.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0
Stevenage,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Stockport,10.0,0.0,0.0,9.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0
Stockton,4.0,0.0,0.0,6.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0
Stockton-on-Tees,7.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0
Stoke-on-Trent,39.0,0.0,0.0,71.0,0.0,15.0,31.0,0.0,10.0,0.0,0.0
Stolberg,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
Stourbridge,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Stralsund,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
Strasbourg,34.0,0.0,0.0,56.0,3.0,12.0,31.0,0.0,5.0,0.0,7.0
Stuttgart,63.0,0.0,0.0,60.0,2.0,6.0,34.0,0.0,7.0,0.0,1.0
Suceava,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sucre,14.0,0.0,0.0,14.0,0.0,3.0,7.0,0.0,4.0,0.0,0.0
Sucy-en-Brie,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Suffolk,10.0,0.0,0.0,3.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0
Suihua,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
Suining,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
Suizhou,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Sukabumi,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
Sukkur,3.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0
Sumaré,4.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
Summerville,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sumy,4.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0
Sunbury,1.0,0.0,4.0,11.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0
Sunderland,12.0,0.0,0.0,20.0,0.0,5.0,10.0,0.0,5.0,0.0,0.0
Sunnyvale,4.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
Superior,5.0,0.0,0.0,6.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0
Surabaya,99.0,1.0,9.0,149.0,15.0,25.0,64.0,11.0,13.0,13.0,17.0
Surakarta,6.0,0.0,10.0,15.0,2.0,3.0,13.0,0.0,4.0,0.0,1.0
Surat,26.0,0.0,4.0,29.0,0.0,7.0,17.0,0.0,18.0,0.0,3.0
Suresnes,4.0,0.0,1.0,12.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
Surrey,2.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
Surubim,13.0,0.0,0.0,20.0,1.0,10.0,9.0,0.0,4.0,0.0,0.0
Suwon,6.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Suzhou,34.0,1.0,13.0,57.0,6.0,16.0,29.0,0.0,14.0,7.0,1.0
Swansea,19.0,0.0,1.0,16.0,1.0,3.0,10.0,0.0,1.0,0.0,1.0
Swindon,14.0,0.0,0.0,24.0,0.0,4.0,10.0,0.0,0.0,0.0,3.0
Sydney,218.0,9.0,63.0,259.0,18.0,66.0,116.0,15.0,60.0,4.0,1.0
Sylhet,6.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0
São Benedito,9.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
São Bernardo do Campo,9.0,0.0,0.0,14.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0
São Gonçalo,10.0,0.0,0.0,22.0,1.0,6.0,6.0,0.0,4.0,0.0,0.0
São José dos Campos,2.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
São Leopoldo,12.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
São Luís,15.0,0.0,0.0,33.0,0.0,2.0,11.0,0.0,3.0,0.0,0.0
São Miguel dos Campos,26.0,0.0,0.0,48.0,2.0,9.0,23.0,0.0,6.0,0.0,0.0
São Paulo,198.0,0.0,0.0,318.0,9.0,75.0,145.0,0.0,38.0,0.0,0.0
São Pedro da Aldeia,3.0,0.0,0.0,7.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0
São Vicente,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Sète,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabora,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Taboão da Serra,6.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Tabuk,10.0,0.0,0.0,25.0,0.0,3.0,10.0,0.0,2.0,0.0,0.0
Tahta,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taipei,7.0,0.0,0.0,15.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0
Taiping,7.0,0.0,5.0,12.0,0.0,6.0,8.0,0.0,2.0,0.0,0.0
Taixing,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
Taiyuan,11.0,0.0,2.0,21.0,1.0,4.0,11.0,0.0,3.0,0.0,0.0
Taizhou,6.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0
Taizz,20.0,0.0,0.0,23.0,0.0,2.0,14.0,0.0,3.0,0.0,0.0
Takamatsu,3.0,0.0,2.0,13.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0
Takasaki,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Takatsuki,4.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
Takestan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Talara,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Talavera de la Reina,9.0,0.0,0.0,13.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0
Talcahuano,7.0,0.0,0.0,11.0,1.0,6.0,10.0,0.0,3.0,0.0,0.0
Taldyqorghan,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Talence,13.0,0.0,0.0,23.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0
Tallaght,6.0,2.0,0.0,5.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0
Tallahassee,9.0,0.0,0.0,17.0,0.0,3.0,9.0,0.0,2.0,0.0,0.0
Tallinn,5.0,0.0,0.0,13.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0
Tamale,6.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0
Tamarac,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tampa,32.0,0.0,0.0,43.0,0.0,12.0,14.0,0.0,3.0,0.0,0.0
Tampico,25.0,0.0,0.0,16.0,0.0,3.0,9.0,0.0,4.0,0.0,0.0
Tamworth,39.0,0.0,3.0,49.0,3.0,7.0,19.0,0.0,3.0,4.0,2.0
Tanga,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tangerang,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Tanggu,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
Tangier,17.0,0.0,0.0,18.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0
Tangshan,12.0,0.0,0.0,11.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0
Tanta,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tapachula,3.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Taranto,14.0,0.0,0.0,19.0,0.0,3.0,6.0,0.0,1.0,0.0,2.0
Taraz,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Tarbes,12.0,0.0,0.0,15.0,1.0,4.0,8.0,0.0,2.0,0.0,0.0
Targu Jiu,2.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
Targu Mures,5.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0
Tarnow,4.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
Tarragona,12.0,0.0,0.0,4.0,0.0,2.0,10.0,0.0,1.0,0.0,4.0
Tarsus,5.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Tartagal,2.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
Tartu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tasikmalaya,9.0,0.0,1.0,18.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0
Tatuí,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Taubaté,12.0,0.0,0.0,17.0,0.0,1.0,13.0,0.0,4.0,0.0,0.0
Taunton,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Taupo,7.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
Tauranga,10.0,0.0,0.0,15.0,1.0,2.0,7.0,0.0,2.0,0.0,0.0
Taverny,3.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
Tawau,10.0,0.0,1.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Taylor,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Taytay,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
Taza,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
Tecomán,11.0,0.0,0.0,19.0,0.0,3.0,8.0,0.0,1.0,0.0,0.0
Tegal,8.0,0.0,5.0,5.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0
Tegucigalpa,449.0,0.0,0.0,705.0,30.0,157.0,357.0,0.0,85.0,0.0,0.0
Teherán,11.0,0.0,0.0,24.0,1.0,5.0,11.0,0.0,1.0,0.0,0.0
Tehuacán,23.0,0.0,0.0,28.0,0.0,4.0,9.0,0.0,3.0,0.0,0.0
Tekirdag,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tel Aviv,11.0,0.0,0.0,17.0,1.0,3.0,7.0,0.0,4.0,0.0,0.0
Tembisa,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Temecula,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Temirtau,18.0,0.0,0.0,11.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0
Temixco,3.0,0.0,0.0,10.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0
Tempe,10.0,0.0,0.0,9.0,0.0,3.0,8.0,0.0,1.0,0.0,0.0
Tengzhou,8.0,0.0,2.0,8.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0
Tepic,40.0,0.0,0.0,66.0,0.0,9.0,34.0,0.0,9.0,0.0,0.0
Teramo,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Teresina,24.0,0.0,0.0,22.0,0.0,3.0,8.0,0.0,2.0,0.0,0.0
Teresópolis,6.0,0.0,0.0,10.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0
Termez,7.0,0.0,0.0,12.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
Terneuzen,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ternópil,4.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0
Tete,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Tetouan,2.0,0.0,0.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
Texarkana,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Texas City,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
Teziutlán,6.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
Thane,16.0,0.0,0.0,18.0,5.0,3.0,8.0,0.0,7.0,1.0,0.0
Thanjavur,2.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
The Colony,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The Hague,49.0,0.0,0.0,63.0,2.0,15.0,36.0,0.0,10.0,0.0,7.0
Thiais,5.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Thies Nones,15.0,0.0,0.0,10.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0
Thika,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Thionville,3.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
Thiruvananthapuram,7.0,0.0,3.0,8.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0
Thomasville,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Thonon-les-Bains,5.0,0.0,0.0,6.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0
Thornton,3.0,0.0,0.0,7.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
Thousand Oaks,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tianguá,7.0,0.0,0.0,11.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0
Tianjin,32.0,0.0,0.0,53.0,1.0,5.0,21.0,0.0,9.0,4.0,0.0
Tieling,12.0,0.0,0.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
Tiflis,17.0,0.0,0.0,20.0,0.0,9.0,15.0,0.0,2.0,0.0,0.0
Tigard,4.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
Tijuana,92.0,0.0,0.0,132.0,2.0,37.0,66.0,0.0,17.0,0.0,0.0
Tilburg,35.0,2.0,2.0,31.0,3.0,7.0,27.0,0.0,8.0,0.0,1.0
Timaru,5.0,0.0,0.0,13.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0
Timisoara,8.0,0.0,0.0,21.0,2.0,3.0,9.0,0.0,2.0,0.0,0.0
Tinaquillo,4.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
Tinley Park,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tipitapa,47.0,0.0,0.0,63.0,3.0,11.0,20.0,0.0,8.0,0.0,0.0
Tiruchchirappalli,5.0,0.0,0.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
Tirunelveli,9.0,0.0,0.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0
Tirupati,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Tiruppur,3.0,0.0,7.0,13.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0
Tivoli,6.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
Tlalnepantla,61.0,0.0,0.0,95.0,4.0,13.0,44.0,0.0,14.0,0.0,0.0
Tlalpan,82.0,0.0,0.0,92.0,8.0,21.0,58.0,0.0,14.0,0.0,0.0
Tlaquepaque,60.0,0.0,0.0,95.0,1.0,18.0,37.0,0.0,10.0,0.0,0.0
Tlemcen,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Toamasina,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tokat,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
Tokio,36.0,0.0,26.0,58.0,2.0,13.0,21.0,1.0,5.0,0.0,0.0
Toledo,35.0,0.0,0.0,37.0,2.0,9.0,22.0,0.0,4.0,0.0,0.0
Toliara,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toluca,51.0,0.0,0.0,56.0,4.0,24.0,39.0,0.0,6.0,0.0,0.0
Tongchuan,5.0,0.0,0.0,2.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0
Tongi,6.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Tongliao,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Tongling,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tongzhou,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Toowoomba,33.0,0.0,11.0,51.0,7.0,7.0,20.0,4.0,9.0,2.0,3.0
Torbali,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Torbat-e Heydariyeh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torcy,4.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0
Toronto,18.0,0.0,0.0,20.0,1.0,3.0,7.0,0.0,1.0,0.0,0.0
Torquay,9.0,0.0,0.0,14.0,1.0,6.0,5.0,0.0,3.0,0.0,0.0
Torrance,2.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
Torre del Greco,4.0,0.0,1.0,10.0,1.0,2.0,6.0,0.0,2.0,0.0,3.0
Torremolinos,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
Torrevieja,17.0,1.0,0.0,18.0,1.0,2.0,8.0,0.0,3.0,0.0,1.0
Torreón,45.0,0.0,0.0,50.0,0.0,16.0,34.0,0.0,12.0,0.0,0.0
Tottori,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toul,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Toulon,18.0,6.0,0.0,23.0,1.0,5.0,15.0,0.0,5.0,0.0,0.0
Toulouse,96.0,0.0,1.0,128.0,5.0,31.0,75.0,0.0,11.0,0.0,5.0
Tourcoing,24.0,1.0,0.0,31.0,0.0,4.0,12.0,0.0,4.0,0.0,0.0
Tournai,0.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
Tournefeuille,2.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0
Tours,13.0,0.0,0.0,15.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0
Townsville,24.0,3.0,1.0,45.0,2.0,7.0,23.0,2.0,6.0,0.0,1.0
Toyohashi,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Trani,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trapani,17.0,0.0,0.0,14.0,0.0,4.0,8.0,0.0,4.0,0.0,0.0
Trappes,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Traralgon,14.0,0.0,6.0,11.0,0.0,8.0,8.0,0.0,3.0,0.0,0.0
Trebisonda,6.0,0.0,0.0,15.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
Tremblay-en-France,4.0,0.0,0.0,6.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
Trento,19.0,0.0,0.0,22.0,0.0,2.0,10.0,0.0,5.0,0.0,0.0
Trenton,8.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0
Treviglio,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
Treviso,16.0,2.0,0.0,21.0,0.0,2.0,7.0,0.0,4.0,0.0,0.0
Trier,36.0,0.0,0.0,67.0,0.0,10.0,26.0,0.0,7.0,0.0,6.0
Trieste,5.0,1.0,0.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0
Trinidad,6.0,0.0,0.0,9.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0
Tripoli,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Troisdorf,10.0,0.0,1.0,15.0,0.0,4.0,9.0,0.0,4.0,0.0,0.0
Troy,20.0,0.0,0.0,27.0,1.0,5.0,9.0,0.0,4.0,0.0,0.0
Troyes,3.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0
Trujillo,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
Tsukuba,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tucson,23.0,0.0,0.0,22.0,0.0,9.0,17.0,0.0,3.0,0.0,0.0
Tulancingo,2.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
Tulle,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Tulsa,20.0,0.0,0.0,23.0,2.0,11.0,9.0,0.0,3.0,0.0,0.0
Tumkur,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tupã,7.0,0.0,0.0,9.0,1.0,4.0,2.0,0.0,3.0,0.0,0.0
Turgutlu,5.0,0.0,0.0,18.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0
Turin,69.0,1.0,0.0,100.0,5.0,17.0,59.0,0.0,15.0,0.0,11.0
Turkmenabat,6.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0
Turku,10.0,1.0,3.0,8.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0
Turmero,6.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
Tuscaloosa,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tuxtla Gutiérrez,38.0,0.0,0.0,63.0,4.0,16.0,27.0,0.0,5.0,0.0,0.0
Tuzla,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Twin Falls,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Tychy,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
